lat,lon,dist_jobs_1,dist_jobs_2,dist_jobs_3,dist_jobs_4,dist_jobs_5,dist_edu_1,dist_edu_2,dist_edu_3,dist_edu_4,dist_edu_5,dist_health_1,dist_health_2,dist_health_3,dist_health_4,dist_health_5,dist_retail_1,dist_retail_2,dist_retail_3,dist_retail_4,dist_retail_5,dist_transport_1,dist_transport_2,dist_transport_3,dist_transport_4,dist_transport_5
-1.46,36.72000000000003,10.480593434195388,10.884567260476611,11.090107126635123,11.411799943369239,11.681716384739264,9.9120828561288,10.205114289289623,10.4378451786652,10.989106793362806,11.215581990056357,13.820347316159898,13.912913150898396,15.202867325595854,15.563944540998358,16.363247863638613,10.813606442525362,10.85731104118657,10.876765063771341,10.895950340618485,10.91329474413023,10.158114478386212,10.388390526539508,10.767412540817793,10.820564932447164,10.887651870452764
-1.46,36.72500000000003,10.226497003501715,10.765580610711558,10.991288675925446,11.291596679118134,11.5530587277405,9.77188407601098,9.926163226578828,10.394591965221908,10.859764141915885,11.20395513469667,13.756082139920322,13.80413129020063,15.284254910446842,15.629915495958077,16.161422387819535,10.696969605985712,10.740786527866591,10.760805917974881,10.783685820786827,10.800208865936098,10.16598488330553,10.353213277184972,10.587572226448762,10.671516183053098,10.77432330433372
-1.46,36.73000000000003,9.996962054162266,10.674326884802559,10.919980977767837,11.197800690325838,11.450041107339167,9.66176264266682,9.671229614889153,10.381044234234242,10.757699263325415,11.072109955463363,13.620207283886279,13.810347154756998,15.385360851646201,15.715335003311536,15.976447467073397,10.608291112565626,10.652107516793553,10.6726508832703,10.69923516227465,10.71487881608698,10.204254733158818,10.347898323517834,10.37922699256711,10.604006298855575,10.626119238081834
-1.46,36.73500000000004,9.793715678029777,10.611521574284616,10.876725126254483,11.131079559353214,11.373360271832203,9.442259011864007,9.582755524976426,10.397318105300121,10.683693967081853,10.928959839289812,13.505921078986782,13.838964683556192,15.505799431929427,15.808914600907647,15.819888028738795,10.54827611633744,10.591973422429755,10.61299283275065,10.643260466317127,10.65797127313701,10.19704012918425,10.272584280053135,10.372491570729236,10.486066160024397,10.565427045187201
-1.46,36.74000000000004,9.618424526492033,10.577671431813364,10.861856264441277,11.091921886356936,11.323551276257383,9.241181491040921,9.535636143420342,10.44327416534078,10.63833385659495,10.768055871253324,13.4137753465465,13.889845413485489,15.645124180749335,15.659383613969002,15.713091085728047,10.517415311950662,10.560871864272864,10.58231373471163,10.616212166779965,10.62994272771971,10.042435409260277,10.370379358653722,10.37402352430786,10.4267813910062,10.556095624243827
-1.46,36.74500000000004,9.472640660426007,10.573054565133603,10.875490824172882,11.08061989373501,11.300969438909561,9.069852400870833,9.52087795258092,10.518523371754622,10.621985917260783,10.633884447559696,13.344228753413008,13.962745963038016,15.527891902213426,15.528374564006509,15.67129071674702,10.515965375637792,10.55905939019766,10.580865664571844,10.618311320841194,10.631021599554199,9.91670296127352,10.29090626589193,10.496816441854676,10.510307611426942,10.57608945353556
-1.46,36.75000000000004,9.357743259530542,10.597709180534492,10.91752201481433,11.097258690587903,11.3057779092067,8.929984149863209,9.53863116155453,10.527467727885535,10.601484375331953,10.622443206335484,13.29763588459283,14.057323755471579,15.360638968000808,15.416359659489274,15.509662435730363,10.543938440600465,10.586551043557728,10.608660592344586,10.64954069256145,10.66119905197231,9.820951757090453,10.237418941503536,10.622380576773065,10.62524298781883,10.635109145513919
-1.46,36.755000000000045,9.274880261276863,10.651432017953184,10.987623962497223,11.141713099080501,11.33794183815763,8.82307306895021,9.58871519049437,10.449653688007633,10.52331075659668,10.643976143723513,13.27423844651768,14.173144838883054,15.211924243951037,15.323755441189114,15.325927604112902,10.601101594491587,10.643119745168033,10.665469892855882,10.709645453456469,10.720229350222098,9.75606459224547,10.214027046877131,10.691092242331312,10.694310107301579,10.696996515680695
-1.46,36.76000000000005,9.224914955204609,10.733786624997352,11.085264131202802,11.213652314862273,11.397229629983979,8.750327248923979,9.670627730021275,10.401084306788029,10.474171791573783,10.64394529132004,13.274159094677367,14.309693399991831,15.082296112400995,15.160412003066236,15.250915500782838,10.686986446809625,10.728305548506658,10.750833624759808,10.798143434635419,10.807639730160881,9.722659428419473,10.22093721557962,10.766012915486222,10.775245740501115,10.781957054508808
-1.46,36.76500000000005,9.20838287217103,10.844120697819003,11.20972294465034,11.312552002753868,11.483221171418975,8.71260251971184,9.783569364035605,10.382170025314243,10.454476901256088,10.672980919174993,13.297398246521922,14.466382509099601,14.972250330547768,15.013718206990578,15.198124013267696,10.80090786609412,10.841433903974718,10.864078715616785,10.914343986295275,10.922748869791947,9.721060822461869,10.258088210544104,10.863145992591098,10.887240023180286,10.897363639863196
