source_site,micro_area,topology,price_ksh,sq_ft,borehole,parking,security,content_hash
Buy Rent Kenya,Lavington,Apartment,0,0,0,0,0,"3 Bedrooms
         
 
 
 
            3 Bathrooms
         
 
   
 
     
                                        3 Bedroom Apartment plus Dsq to let"
Buy Rent Kenya,Nairobi Region,Apartment,130000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    Today                 
   
         
 
 
   18 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 "
Buy Rent Kenya,Nairobi Region,Apartment,130000,0,0,0,0,"3 Bed Apartment with En Suite in Lavington
                                         
 
 
 
 
 
                                                3 Bed A"
Buy Rent Kenya,Lavington,Apartment,0,0,0,0,0,"3 Bedrooms
         
 
 
 
            4 Bathrooms
         
 
   
 
     
                                        Unfurnished 3 Bedroom Apartments + "
Buy Rent Kenya,Nairobi Region,Apartment,70000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    Today                 
   
         
 
 
   19 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 "
Buy Rent Kenya,Nairobi Region,Apartment,70000,0,0,0,0,"2 Bed Apartment with Swimming Pool in Kileleshwa
                                         
 
 
 
 
 
                                                2"
Buy Rent Kenya,Kileleshwa,Apartment,0,0,0,0,0,"2 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
   
 
     
                                        2-Bedroom Apartment to Let in Kilel"
Buy Rent Kenya,Nairobi Region,Apartment,200000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
         
 
 
   10 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 
   
 
 
 
 
 
 
 
 
 
     
                  "
Buy Rent Kenya,Nairobi Region,Apartment,200000,0,0,0,0,"Serviced 3 Bed Apartment with En Suite in Riverside
                                         
 
 
 
 
 
                                              "
Buy Rent Kenya,Riverside,Apartment,0,0,0,0,0,"3 Bedrooms
         
 
 
 
            3 Bathrooms
         
 
   
 
     
                                        RIVERSIDE – 3 BEDROOM FURNISHED PEN"
Buy Rent Kenya,Nairobi Region,Apartment,220000,0,0,0,0,"3 Bed Apartment with En Suite in Parklands
                                         
 
 
 
 
 
                                                3 Bed A"
Buy Rent Kenya,Parklands,Apartment,0,0,0,0,0,"3 Bedrooms
         
 
 
 
            3 Bathrooms
         
 
   
 
     
                                        3-Bedroom all-en-suite plus Study/k"
Buy Rent Kenya,Nairobi Region,Apartment,220000,0,0,0,0,"Furnished 2 Bed Apartment with En Suite in Rhapta Road
                                         
 
 
 
 
 
                                           "
Buy Rent Kenya,Rhapta Road,Apartment,0,0,0,0,0,"2 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
   
 
     
                                        This furnished 2 bedroom apartment "
Buy Rent Kenya,Nairobi Region,Apartment,170000,0,0,0,0,"Furnished 2 Bed Apartment with En Suite in Runda
                                         
 
 
 
 
 
                                                F"
Buy Rent Kenya,Runda,Apartment,0,0,0,0,0,"2 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
   
 
     
                                        A TWO BEDROOMS FURNISHED APARTMENT "
Buy Rent Kenya,Nairobi Region,Apartment,170000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    Today                 
   
         
 
 
   15 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 "
Buy Rent Kenya,Nairobi Region,Apartment,170000,0,0,0,0,"4 Bed Apartment with En Suite in Kileleshwa
                                         
 
 
 
 
 
                                                4 Bed "
Buy Rent Kenya,Kileleshwa,Apartment,0,0,0,0,0,"4 Bedrooms
         
 
 
 
            5 Bathrooms
         
 
   
 
     
                                        4 BEDROOM APARTMENT FOR RENT
      "
Buy Rent Kenya,Nairobi Region,Apartment,85000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    Today                 
   
   
 
 
           
 
 
   16 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 "
Buy Rent Kenya,Nairobi Region,Apartment,85000,0,0,0,0,"3 Bed Apartment with Gym at Wood Avenue
                                         
 
 
 
 
 
                                                3 Bed Apar"
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"3 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
   
 
     
                                        UNFURNISHED 3 BEDROOM TO LET IN KIL"
Buy Rent Kenya,Nairobi Region,Apartment,325000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    Today                 
   
         
 
 
   16 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 "
Buy Rent Kenya,Nairobi Region,Apartment,325000,0,0,0,0,"Furnished 3 Bed Apartment with En Suite in Runda
                                         
 
 
 
 
 
                                                F"
Buy Rent Kenya,Runda,Apartment,0,0,0,0,0,"3 Bedrooms
         
 
 
 
            3 Bathrooms
         
 
   
 
     
                                        A THREE  FURNISHED BEDROOMS IN A SE"
Buy Rent Kenya,Nairobi Region,Apartment,230000,0,0,0,0,"4 Bed Apartment with En Suite in Westlands Area
                                         
 
 
 
 
 
                                                4 "
Buy Rent Kenya,Westlands Area,Apartment,0,0,0,0,0,"4 Bedrooms
         
 
 
 
            4 Bathrooms
         
 
   
 
     
                                        AMONG A FOUR BEDROOMS WITH A DSQ IN"
Buy Rent Kenya,Nairobi Region,Apartment,286000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    Today                 
   
         
 
 
   10 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 "
Buy Rent Kenya,Runda,Apartment,0,0,0,0,0,"2 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
   
 
     
                                        A two bedrooms furnished  apartment"
Buy Rent Kenya,Nairobi Region,Apartment,220000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    Today                 
   
         
 
 
   13 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 "
Buy Rent Kenya,Nairobi Region,Apartment,220000,0,0,0,0,"Furnished 3 Bed Apartment with En Suite in Kilimani
                                         
 
 
 
 
 
                                              "
Buy Rent Kenya,Kilimani,Apartment,0,0,0,0,0,"3 Bedrooms
         
 
 
 
            3 Bathrooms
         
 
   
 
     
                                        A THREE BEDROOMS TWO EN-SUITE IN A "
Buy Rent Kenya,Nairobi Region,Apartment,280000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    Today                 
   
         
 
 
   11 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 "
Buy Rent Kenya,Nairobi Region,Apartment,280000,0,0,0,0,"Furnished 2 Bed Apartment with En Suite in Westlands Area
                                         
 
 
 
 
 
                                        "
Buy Rent Kenya,Westlands Area,Apartment,0,0,0,0,0,"2 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
   
 
     
                                        A TWO BEDROOMS ALL ENSUITE MAGNIFIC"
Buy Rent Kenya,Nairobi Region,Apartment,158000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    Today                 
   
         
 
 
   6 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 
"
Buy Rent Kenya,Nairobi Region,Apartment,158000,0,0,0,0,"3 Bed Apartment with En Suite in Kileleshwa
                                         
 
 
 
 
 
                                                3 Bed "
Buy Rent Kenya,Kileleshwa,Apartment,0,0,0,0,0,"3 Bedrooms
         
 
 
 
            3 Bathrooms
         
 
   
 
     
                                        A three bedrooms all en suite in a "
Buy Rent Kenya,Nairobi Region,Apartment,170000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    Today                 
   
         
 
 
   20 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 "
Buy Rent Kenya,Nairobi Region,Apartment,170000,0,0,0,0,"2 Bed Apartment with En Suite in Riverside
                                         
 
 
 
 
 
                                                2 Bed A"
Buy Rent Kenya,Riverside,Apartment,0,0,0,0,0,"2 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
   
 
     
                                        A TWO BEDROOMS APARTMENT WITH BEAUT"
Buy Rent Kenya,Nairobi Region,Apartment,150000,0,0,0,0,"Furnished 1 Bed Apartment with En Suite in Kiambu Road
                                         
 
 
 
 
 
                                           "
Buy Rent Kenya,Kiambu Road,Apartment,0,0,0,0,0,"1 Bedrooms
         
 
 
 
            1 Bathrooms
         
 
   
 
     
                                        A ONE FURNISHED APARTMENT ON KIAMBU"
Buy Rent Kenya,Nairobi Region,Apartment,80000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    Today                 
   
         
 
 
   9 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 
"
Buy Rent Kenya,Kileleshwa,Apartment,0,0,0,0,0,"3 Bedrooms
         
 
 
 
            3 Bathrooms
         
 
   
 
     
                                        3 BEDROOM APARTMENT FOR RENT
      "
Buy Rent Kenya,Nairobi Region,Apartment,85000,0,0,0,0,"2 Bed Apartment with En Suite in Kileleshwa
                                         
 
 
 
 
 
                                                2 Bed "
Buy Rent Kenya,Kileleshwa,Apartment,0,0,0,0,0,"2 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
   
 
     
                                        2 BEDROOM APARTMENT FOR RENT
      "
Buy Rent Kenya,Nairobi Region,Apartment,75000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    Today                 
   
         
 
 
   14 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 "
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"Apartments for rent in Kenya
             
   
 
 45 -  
 66 
 Of 
 3392 
 Listings 
   
            ( filters applied: 2)"
Buy Rent Kenya,Nairobi Region,Apartment,230000,110,1,0,0,"0 
 
 
 
 
 
   
     
 
 
   
         
 
 
   20 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 
   
 
 
 
 
 
 
 
 
 
     
                  "
Buy Rent Kenya,Nairobi Region,Apartment,230000,0,0,0,0,"Serviced 2 Bed Apartment with En Suite at Kitale Lane
                                         
 
 
 
 
 
                                            "
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"2 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
 
 
            690 ft²
         
 
   
 
     
                                       "
Buy Rent Kenya,Nairobi Region,Apartment,110000,0,0,0,0,"Serviced 2 Bed Apartment with En Suite in Nyali Area
                                         
 
 
 
 
 
                                             "
Buy Rent Kenya,Nyali Area,Apartment,0,0,0,0,0,"2 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
   
 
     
                                        2 bedroom apartment with sea view
 "
Buy Rent Kenya,Nairobi Region,Apartment,90000,110,0,0,0,"Serviced 2 Bed Apartment with En Suite in Kileleshwa
                                         
 
 
 
 
 
                                             "
Buy Rent Kenya,Kileleshwa,Apartment,0,110,0,0,0,"2 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
 
 
            110 m²
         
 
   
 
     
                                        "
Buy Rent Kenya,Nairobi Region,Apartment,65000,0,0,0,0,"1 Bed Apartment with En Suite in Kileleshwa
                                         
 
 
 
 
 
                                                1 Bed "
Buy Rent Kenya,Kileleshwa,Apartment,0,0,0,0,0,"1 Bedrooms
         
 
 
 
            1 Bathrooms
         
 
   
 
     
                                        1 BEDROOM APARTMENT FOR RENT
      "
Buy Rent Kenya,Nairobi Region,Apartment,170000,0,0,0,0,"4 Bed Apartment with En Suite in Lavington
                                         
 
 
 
 
 
                                                4 Bed A"
Buy Rent Kenya,Nairobi Region,Apartment,195000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
         
 
 
   19 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 
   
 
 
 
 
 
 
 
 
 
     
                  "
Buy Rent Kenya,Nairobi Region,Apartment,195000,0,0,0,0,"Serviced 2 Bed Apartment with En Suite at Lenana Road
                                         
 
 
 
 
 
                                            "
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"2 Bedrooms
         
 
 
 
            3 Bathrooms
         
 
   
 
     
                                        LUXURIOUS 2 BEDROOM APARTMENT ALL E"
Buy Rent Kenya,Nairobi Region,Apartment,50000,55,0,0,0,"1 Bed Apartment with En Suite at Kirawa Road
                                         
 
 
 
 
 
                                                1 Bed"
Buy Rent Kenya,Nairobi Region,Apartment,0,55,0,0,0,"1 Bedrooms
         
 
 
 
            1 Bathrooms
         
 
 
 
            55 m²
         
 
   
 
     
                                        U"
Buy Rent Kenya,Nairobi Region,Apartment,260000,0,0,0,0,"Serviced 2 Bed Apartment with En Suite in Parklands
                                         
 
 
 
 
 
                                              "
Buy Rent Kenya,Parklands,Apartment,0,0,0,0,0,"2 Bedrooms
         
 
   
 
     
                                        Parklands / Muthaiga Furnished high end 2 bedro...
                        "
Buy Rent Kenya,Nairobi Region,Apartment,95000,0,0,0,0,"2 Bed Apartment with En Suite in Westlands Area
                                         
 
 
 
 
 
                                                2 "
Buy Rent Kenya,Nairobi Region,Apartment,90000,0,0,0,0,"3 Bed Apartment with En Suite in Kilimani
                                         
 
 
 
 
 
                                                3 Bed Ap"
Buy Rent Kenya,Nairobi Region,Apartment,75000,0,0,0,0,"1 
 
 
 
 
 
   
     
 
 
   
                    Today                 
   
         
 
 
   12 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 "
Buy Rent Kenya,Nairobi Region,Apartment,75000,0,0,0,0,"2 Bed Apartment with En Suite in Kilimani
                                         
 
 
 
 
 
                                                2 Bed Ap"
Buy Rent Kenya,Nairobi Region,Apartment,55000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    Today                 
   
         
 
 
   4 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 
"
Buy Rent Kenya,Nairobi Region,Apartment,55000,0,0,0,0,"1 Bed Apartment with En Suite in Kilimani
                                         
 
 
 
 
 
                                                1 Bed Ap"
Buy Rent Kenya,Nairobi Region,Apartment,55000,0,0,0,0,"1 
 
 
 
 
 
   
     
 
 
   
                    Today                 
   
         
 
 
   7 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 
"
Buy Rent Kenya,Nairobi Region,Apartment,60000,0,1,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    Today                 
   
   
 
 
           
 
 
   11 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 "
Buy Rent Kenya,Nairobi Region,Apartment,60000,0,1,0,0,"2 Bed Apartment with Borehole at Wood Avenue
                                         
 
 
 
 
 
                                                2 Bed"
Buy Rent Kenya,Nairobi Region,Apartment,0,0,1,0,0,"2 Bedrooms
         
 
 
 
            1 Bathrooms
         
 
   
 
     
                                        UNFURNISHED 2 BEDROOM IN KILIMANI
 "
Buy Rent Kenya,Nairobi Region,Apartment,80000,100,0,0,0,"2 Bed Apartment with En Suite at Ngong Road
                                         
 
 
 
 
 
                                                2 Bed "
Buy Rent Kenya,Nairobi Region,Apartment,0,100,0,0,0,"2 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
 
 
            100 m²
         
 
   
 
     
                                        "
Buy Rent Kenya,Nairobi Region,Apartment,300000,300,0,0,0,"Serviced 3 Bed Apartment with En Suite at Muthangari Drive
                                         
 
 
 
 
 
                                       "
Buy Rent Kenya,Nairobi Region,Apartment,0,300,0,0,0,"3 Bedrooms
         
 
 
 
            3 Bathrooms
         
 
 
 
            300 m²
         
 
   
 
     
                                        "
Buy Rent Kenya,Nairobi Region,Apartment,70000,0,1,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    Today                 
   
         
 
 
   7 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 
"
Buy Rent Kenya,Nairobi Region,Apartment,70000,0,1,0,0,"1 Bed Apartment with Borehole at Kilimani
                                         
 
 
 
 
 
                                                1 Bed Ap"
Buy Rent Kenya,Nairobi Region,Apartment,0,0,1,0,0,"1 Bedrooms
         
 
 
 
            1 Bathrooms
         
 
   
 
     
                                        SPACIOUS 1BR KILIMANI APARTMENT - T"
Buy Rent Kenya,Nairobi Region,Apartment,60000,54,0,0,0,"1 Bed Apartment with En Suite at Ngong Road
                                         
 
 
 
 
 
                                                1 Bed "
Buy Rent Kenya,Nairobi Region,Apartment,0,54,0,0,0,"1 Bedrooms
         
 
 
 
            1 Bathrooms
         
 
 
 
            54 m²
         
 
   
 
     
                                        N"
Buy Rent Kenya,Westlands Area,Apartment,0,0,0,0,0,"2 Bedrooms
         
 
   
 
     
                                        Westlands high end 2 bedrooms all ensuite  full...
                        "
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"Apartments for rent in Kenya
             
   
 
 67 -  
 88 
 Of 
 3392 
 Listings 
   
            ( filters applied: 2)"
Buy Rent Kenya,Nairobi Region,Apartment,60000,65,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
         
 
 
   9 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 
   
 
 
 
 
 
 
 
 
 
     
                   "
Buy Rent Kenya,Nairobi Region,Apartment,60000,0,0,0,0,"1 Bed Apartment in Kileleshwa
                                         
 
 
 
 
 
                                                1 Bed Apartment in K"
Buy Rent Kenya,Kileleshwa,Apartment,0,0,0,0,0,"1 Bedrooms
         
 
 
 
            1 Bathrooms
         
 
   
 
     
                                        Live Large in 1 Bedroom apartment i"
Buy Rent Kenya,Nairobi Region,Apartment,130000,65,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
             
 
 
   19 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 
   
 
 
 
 
 
 
 
 
 
     
              "
Buy Rent Kenya,Nairobi Region,Apartment,130000,65,0,0,0,"Serviced 1 Bed Apartment with Swimming Pool at Sports Road
                                         
 
 
 
 
 
                                       "
Buy Rent Kenya,Nairobi Region,Apartment,0,65,0,0,0,"1 Bedrooms
         
 
 
 
            1 Bathrooms
         
 
 
 
            65 m²
         
 
   
 
     
                                        B"
Buy Rent Kenya,Nairobi Region,Apartment,60000,0,0,0,0,"2 Bed Apartment with En Suite at Plainsview
                                         
 
 
 
 
 
                                                2 Bed "
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"2 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
   
 
     
                                        Modern two-bedroom apartment to let"
Buy Rent Kenya,Nairobi Region,Apartment,75000,0,0,0,0,"1 Bed Apartment with En Suite in Westlands Area
                                         
 
 
 
 
 
                                                1 "
Buy Rent Kenya,Nairobi Region,Apartment,50000,0,0,0,0,"1 Bed Apartment with Backup Generator in Westlands Area
                                         
 
 
 
 
 
                                          "
Buy Rent Kenya,Westlands Area,Apartment,5,0,0,0,0,"1 Bedrooms
         
 
   
 
     
                                        1 Bedroom Apartment for Rent – Westlands (KSh 5...
                        "
Buy Rent Kenya,Nairobi Region,Apartment,280000,0,0,0,0,"Serviced 3 Bed Apartment with En Suite at Brookside Drive
                                         
 
 
 
 
 
                                        "
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"3 Bedrooms
         
 
 
 
            4 Bathrooms
         
 
   
 
     
                                        3 Bedroom Fully Furnished Apartment"
Buy Rent Kenya,Nairobi Region,Apartment,330000,0,0,0,0,"Serviced 2 Bed Apartment with En Suite at School Lane
                                         
 
 
 
 
 
                                            "
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"2 Bedrooms
         
 
 
 
            3 Bathrooms
         
 
   
 
     
                                        Brand New 2 Bedroom Apartments Full"
Buy Rent Kenya,Nairobi Region,Apartment,170000,0,0,0,0,"Serviced 2 Bed Apartment with En Suite at Runda
                                         
 
 
 
 
 
                                                Se"
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"2 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
 
 
            1.200 ft²
         
 
   
 
     
                                     "
Buy Rent Kenya,Nairobi Region,Apartment,90000,0,0,0,0,"2 Bed Apartment with En Suite at Mandera
                                         
 
 
 
 
 
                                                2 Bed Apa"
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"2 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
   
 
     
                                        Executive 2 Bdrm master ensuite
   "
Buy Rent Kenya,Nairobi Region,Apartment,130000,0,0,0,0,"Serviced 1 Bed Apartment with Gym at Gatundu Close
                                         
 
 
 
 
 
                                               "
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"1 Bedrooms
         
 
 
 
            1 Bathrooms
         
 
   
 
     
                                        Gatundu Heights – 1 Bedroom Apartme"
Buy Rent Kenya,Riverside,Apartment,0,0,0,0,0,"2 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
   
 
     
                                        Unfurnished Two Bedroom For Rent on"
Buy Rent Kenya,Nairobi Region,Apartment,85000,0,0,0,0,"3 Bed Apartment with En Suite at Kileleshwa
                                         
 
 
 
 
 
                                                3 Bed "
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"3 Bedrooms
         
 
 
 
            3 Bathrooms
         
 
   
 
     
                                        3 bedroom
                         "
Buy Rent Kenya,Nairobi Region,Apartment,170000,255,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    Today                 
   
         
 
 
   8 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 
"
Buy Rent Kenya,Nairobi Region,Apartment,170000,255,0,0,0,"3 Bed Apartment with En Suite at Rhapta Rd
                                         
 
 
 
 
 
                                                3 Bed A"
Buy Rent Kenya,Nairobi Region,Apartment,0,255,0,0,0,"3 Bedrooms
         
 
 
 
            4 Bathrooms
         
 
 
 
            255 m²
         
 
   
 
     
                                        "
Buy Rent Kenya,Nairobi Region,Apartment,129200,0,0,0,0,"Serviced 1 Bed Apartment with Backup Generator in Nyari
                                         
 
 
 
 
 
                                          "
Buy Rent Kenya,Nyari,Apartment,0,0,0,0,0,"1 Bedrooms
         
 
   
 
     
                                        1 Bedroom Furnished & Serviced Apartment – Nyar...
                        "
Buy Rent Kenya,Nairobi Region,Apartment,160000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
         
 
 
   17 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 
   
 
 
 
 
 
 
 
 
 
     
                  "
Buy Rent Kenya,Lavington,Apartment,0,0,0,0,0,"4 Bedrooms
         
 
 
 
            5 Bathrooms
         
 
   
 
     
                                        Spacious 4bedroom +DSQ
            "
Buy Rent Kenya,Nairobi Region,Apartment,130000,54,0,0,0,"Serviced 1 Bed Apartment with En Suite at Lis1018
                                         
 
 
 
 
 
                                                "
Buy Rent Kenya,Nairobi Region,Apartment,0,54,0,0,0,"1 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
 
 
            54 m²
         
 
   
 
     
                                        W"
Buy Rent Kenya,Nairobi Region,Apartment,180000,80,0,0,0,"Furnished 2 Bed Apartment with En Suite at Westlands Rd
                                         
 
 
 
 
 
                                          "
Buy Rent Kenya,Nairobi Region,Apartment,0,80,0,0,0,"2 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
 
 
            80 m²
         
 
   
 
     
                                        W"
Buy Rent Kenya,Nairobi Region,Apartment,647000,550,0,0,0,"4 Bed Apartment with En Suite in Loresho
                                         
 
 
 
 
 
                                                4 Bed Apa"
Buy Rent Kenya,Loresho,Apartment,0,550,0,0,0,"4 Bedrooms
         
 
 
 
            4 Bathrooms
         
 
 
 
            550 m²
         
 
   
 
     
                                        "
Buy Rent Kenya,Nairobi Region,Apartment,105000,0,0,0,0,"2 Bed Apartment with En Suite at Kilimani
                                         
 
 
 
 
 
                                                2 Bed Ap"
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"2 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
   
 
     
                                        2-Bedroom Apartment
               "
Buy Rent Kenya,Nairobi Region,Apartment,110000,111,0,0,0,"2 Bed Apartment with En Suite at Riverside
                                         
 
 
 
 
 
                                                2 Bed A"
Buy Rent Kenya,Nairobi Region,Apartment,0,111,0,0,0,"2 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
 
 
            111 m²
         
 
   
 
     
                                        "
Buy Rent Kenya,Nairobi Region,Apartment,65000,59,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    Today                 
   
         
 
 
   12 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 "
Buy Rent Kenya,Nairobi Region,Apartment,65000,59,0,0,0,"1 Bed Apartment with Swimming Pool at Kileleshwa
                                         
 
 
 
 
 
                                                1"
Buy Rent Kenya,Nairobi Region,Apartment,0,59,0,0,0,"1 Bedrooms
         
 
 
 
            1 Bathrooms
         
 
 
 
            59 m²
         
 
   
 
     
                                        O"
Buy Rent Kenya,Nairobi Region,Apartment,100000,0,0,0,0,"2 Bed Apartment with En Suite at Westlands
                                         
 
 
 
 
 
                                                2 Bed A"
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"2 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
 
 
            1.184 ft²
         
 
   
 
     
                                     "
Buy Rent Kenya,Westlands Area,Apartment,0,65,0,0,0,"1 Bedrooms
         
 
 
 
            1 Bathrooms
         
 
 
 
            65 m²
         
 
   
 
     
                                        S"
Buy Rent Kenya,Nairobi Region,Apartment,100000,0,0,0,0,"1 Bed Apartment with En Suite at Westlands
                                         
 
 
 
 
 
                                                1 Bed A"
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"1 Bedrooms
         
 
 
 
            1 Bathrooms
         
 
 
 
            622 ft²
         
 
   
 
     
                                       "
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"Apartments for rent in Kenya
             
   
 
 89 -  
 110 
 Of 
 3392 
 Listings 
   
            ( filters applied: 2)"
Buy Rent Kenya,Nairobi Region,Apartment,350000,0,0,0,0,"4 Bed Apartment in Karen
                                         
 
 
 
 
 
                                                4 Bed Apartment in Karen
"
Buy Rent Kenya,Karen,Apartment,0,0,0,0,0,"4 Bedrooms
         
 
 
 
            4 Bathrooms
         
 
   
 
     
                                        4 bedrooms for rent.
              "
Buy Rent Kenya,Nairobi Region,Apartment,90000,0,0,0,0,"3 Bed Apartment with En Suite at Matumbato
                                         
 
 
 
 
 
                                                3 Bed A"
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"3 Bedrooms
         
 
 
 
            4 Bathrooms
         
 
   
 
     
                                        3-Bedroom Ensuite + DSQ
           "
Buy Rent Kenya,Nairobi Region,Apartment,90000,0,0,0,0,"3 Bed Apartment with En Suite at Dennis Pritt Road
                                         
 
 
 
 
 
                                               "
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"3 Bedrooms
         
 
 
 
            3 Bathrooms
         
 
   
 
     
                                        3 Bedroom Ensuite
                 "
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"2 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
 
 
            969 ft²
         
 
   
 
     
                                       "
Buy Rent Kenya,Nairobi Region,Apartment,210000,0,0,0,0,"4 Bed Apartment with En Suite at Kileleshwa
                                         
 
 
 
 
 
                                                4 Bed "
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"4 Bedrooms
         
 
 
 
            4 Bathrooms
         
 
 
 
            2.928 ft²
         
 
   
 
     
                                     "
Buy Rent Kenya,Nairobi Region,Apartment,120000,0,0,0,0,"3 Bed Apartment with En Suite at Westlands
                                         
 
 
 
 
 
                                                3 Bed A"
