region_cluster,micro_area,topology,price_ksh,sq_ft,borehole,parking,security,content_hash
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,322500,0,0,0,0,"Furnished 2 Bed Apartment with En Suite in Rosslyn
                                         
 
 
 
 
 
                                               "
Kilimani-Kileleshwa,"Parklands
                                     
 
 
   
   
 
 
   
                    Parklands",Apartment,110000,0,0,0,0,"3 Bed Apartment with En Suite at City Park Drive
                                         
 
 
 
 
 
                                                3"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,80000,0,0,0,0,"3 Bed Apartment with En Suite at Denis Pritt
                                         
 
 
 
 
 
                                                3 Bed"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,115000,0,0,0,0,"3 Bed Apartment with En Suite at 4Th Parklands
                                         
 
 
 
 
 
                                                3 B"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,155000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
         
 
 
   3 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
   
 
 
   
 
 
 
 
 
 
 
 
 
     
                         "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,155000,0,0,0,0,"Furnished 1 Bed Apartment with En Suite at Redhill
                                         
 
 
 
 
 
                                               "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,110000,144,0,0,0,"2 Bed Apartment with En Suite at Marcus Garvey
                                         
 
 
 
 
 
                                                2 B"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,160000,0,0,0,0,"Serviced 4 Bed Apartment with En Suite in Nyali Area
                                         
 
 
 
 
 
                                             "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,145000,0,0,0,0,"4 Bed Apartment with En Suite at Rhapta Road
                                         
 
 
 
 
 
                                                4 Bed"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,80000,0,0,0,0,"Serviced 2 Bed Apartment with En Suite in Shanzu
                                         
 
 
 
 
 
                                                S"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,300000,105,0,0,0,"Serviced 1 Bed Apartment with En Suite at Gtc
                                         
 
 
 
 
 
                                                Serv"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,200000,252,0,0,0,"Serviced 3 Bed Apartment with En Suite in Rhapta Road
                                         
 
 
 
 
 
                                            "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,200000,252,0,0,0,"Serviced 3 Bed Apartment with En Suite in Brookside
                                         
 
 
 
 
 
                                              "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,115000,0,0,0,0,"Serviced 1 Bed Apartment with En Suite in Lavington
                                         
 
 
 
 
 
                                              "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,232290,0,0,0,0,"2 Bed Apartment with En Suite in Kitisuru
                                         
 
 
 
 
 
                                                2 Bed Ap"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,140000,0,0,0,0,"4 Bed Apartment with En Suite at Parklands
                                         
 
 
 
 
 
                                                4 Bed A"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,350000,0,0,0,0,"4 Bed Apartment with En Suite in Riverside
                                         
 
 
 
 
 
                                                4 Bed A"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,120000,0,0,0,0,"4 Bed Apartment with En Suite at 6Th Parklands
                                         
 
 
 
 
 
                                                4 B"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,145000,0,0,0,0,"2 Bed Apartment with En Suite at Brookside
                                         
 
 
 
 
 
                                                2 Bed A"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,170000,230,0,0,0,"3 Bed Apartment with En Suite at Mandera Road Next To Quick Mart Supermarket.
                                         
 
 
 
 
 
                    "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,150000,0,0,0,0,"4 Bed Apartment with En Suite at Kilimani
                                         
 
 
 
 
 
                                                4 Bed Ap"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,80000,147,0,0,0,"3 Bed Apartment with En Suite at Mombasa Road
                                         
 
 
 
 
 
                                                3 Be"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,60000,98,0,0,0,"2 Bed Apartment with En Suite at Mombasa Road
                                         
 
 
 
 
 
                                                2 Be"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,100000,120,0,0,0,"2 Bed Apartment with En Suite at Mandela Road
                                         
 
 
 
 
 
                                                2 Be"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,150000,160,0,0,0,"3 Bed Apartment with En Suite at Chania Avenue
                                         
 
 
 
 
 
                                                3 B"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,60000,0,0,0,0,"1 Bed Apartment with En Suite at Parklands
                                         
 
 
 
 
 
                                                1 Bed A"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,100000,0,0,0,0,"1 Bed Apartment with Swimming Pool at Westlands
                                         
 
 
 
 
 
                                                1 "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,220000,0,0,0,0,"3 Bed Apartment with En Suite at Brookside Drive
                                         
 
 
 
 
 
                                                3"
Kilimani-Kileleshwa,Kilimani,Apartment,108000,0,0,0,0,"3 Bedrooms
         
 
 
 
            3 Bathrooms
         
 
   
 
     
                                        3-Bedroom Apartment for Rent – KES "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,348138,0,0,0,0,"Furnished 3 Bed Apartment with En Suite in Muthaiga
                                         
 
 
 
 
 
                                              "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,516000,0,0,0,0,"Furnished 4 Bed Apartment with En Suite in Westlands Area
                                         
 
 
 
 
 
                                        "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,400000,0,0,0,0,"5 Bed Apartment with En Suite in Karen
                                         
 
 
 
 
 
                                                5 Bed Apart"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,130000,120,0,0,0,"3 Bed Apartment with En Suite at Kindaruma Rd
                                         
 
 
 
 
 
                                                3 Be"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,75000,86,0,0,0,"2 Bed Apartment with En Suite at Kindaruma Rd
                                         
 
 
 
 
 
                                                2 Be"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,230000,247,0,0,0,"Serviced 2 Bed Apartment with En Suite in Rhapta Road
                                         
 
 
 
 
 
                                            "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,65000,60,0,0,0,"1 Bed Apartment with Swimming Pool at Kindaruma Rd
                                         
 
 
 
 
 
                                               "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,180000,92,0,0,0,"Serviced 1 Bed Apartment with En Suite in Spring Valley
                                         
 
 
 
 
 
                                          "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,135000,0,0,0,0,"2 Bed Apartment in General Mathenge
                                         
 
 
 
 
 
                                                2 Bed Apartmen"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,90000,0,0,0,0,"2 Bed Apartment with En Suite at Kileleshwa
                                         
 
 
 
 
 
                                                2 Bed "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,140000,88,0,0,0,"Serviced 1 Bed Apartment with Swimming Pool in Lavington
                                         
 
 
 
 
 
                                         "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,490000,0,0,0,0,"2 Bed Apartment with En Suite in Gigiri
                                         
 
 
 
 
 
                                                2 Bed Apar"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,3,0,0,0,0,"3 Bedrooms
         
 
 
 
            3 Bathrooms
         
 
   
 
     
                                        STYLISH 3-BEDROOM MODERN APARTMENT "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,85000,0,0,0,0,"2 Bed Apartment with En Suite at George Padmore
                                         
 
 
 
 
 
                                                2 "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,270000,7,0,0,0,"Serviced 2 Bed Apartment with En Suite at Riverside Drive
                                         
 
 
 
 
 
                                        "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,130000,0,0,0,0,"Serviced 1 Bed Apartment with Swimming Pool at Kindaruma Road
                                         
 
 
 
 
 
                                    "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,70000,67,0,0,0,"1 Bed Apartment with Gym at Kindaruma Road
                                         
 
 
 
 
 
                                                1 Bed A"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,120000,0,0,0,0,"Furnished 2 Bed Apartment with En Suite at Kilimani
                                         
 
 
 
 
 
                                              "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,48000,0,0,1,0,"2 Bed Apartment with Parking at Wanyee Road
                                         
 
 
 
 
 
                                                2 Bed "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,75000,140,0,0,0,"2 Bed Apartment with En Suite at Hatheru Road
                                         
 
 
 
 
 
                                                2 Be"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,150000,0,0,0,0,"3 Bed Apartment with En Suite at Purple Haze
                                         
 
 
 
 
 
                                                3 Bed"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,85000,100,0,0,0,"1 Bed Apartment with En Suite at Kilimani Nairobi Kenya
                                         
 
 
 
 
 
                                          "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,100000,100,0,0,0,"2 Bed Apartment with En Suite at State House
                                         
 
 
 
 
 
                                                2 Bed"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,160000,0,0,0,0,"Serviced 2 Bed Apartment with En Suite at Valley Arcade
                                         
 
 
 
 
 
                                          "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,170000,0,0,0,0,"Furnished 2 Bed Apartment with En Suite at Riverside
                                         
 
 
 
 
 
                                             "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,500000,0,0,0,0,"5 Bed Apartment with En Suite at Muthaiga Heights
                                         
 
 
 
 
 
                                                "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,55000,55,0,0,0,"Serviced 1 Bed Apartment with En Suite at 1St Avenue
                                         
 
 
 
 
 
                                             "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,200000,117,0,0,0,"2 Bed Apartment with Swimming Pool at Kirichwa Road
                                         
 
 
 
 
 
                                              "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,2,117,0,0,0,"2 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
 
 
            117 m²
         
 
   
 
     
                                        "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,100000,200,0,0,0,"3 Bed Apartment with En Suite at Lavington Nairobi Kenya
                                         
 
 
 
 
 
                                         "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,330000,0,0,0,0,"Furnished 3 Bed Apartment with En Suite in Gigiri
                                         
 
 
 
 
 
                                                "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,150000,0,0,0,0,"1 Bed Apartment with En Suite in Gigiri
                                         
 
 
 
 
 
                                                1 Bed Apar"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,150000,0,0,0,0,"1 Bed Apartment with Gym at Two Rivers Mall
                                         
 
 
 
 
 
                                                1 Bed "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,200000,0,0,0,0,"Serviced 3 Bed Apartment with En Suite at Brookside
                                         
 
 
 
 
 
                                              "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,450000,0,0,0,0,"Serviced 4 Bed Apartment with En Suite in Kilimani
                                         
 
 
 
 
 
                                               "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,120000,0,0,0,0,"Serviced 3 Bed Apartment with En Suite in Kilimani
                                         
 
 
 
 
 
                                               "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,348000,0,0,0,0,"Furnished 1 Bed Apartment with Swimming Pool in Westlands Area
                                         
 
 
 
 
 
                                   "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,55000,0,0,0,0,"2 Bed Apartment with En Suite at Ruaka
                                         
 
 
 
 
 
                                                2 Bed Apart"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,60000,0,0,0,0,"3 Bed Apartment with En Suite at Racecourse
                                         
 
 
 
 
 
                                                3 Bed "
